,GC-RM-8672-BT5011-1_quant,GC-RM-8672-BT5011-10_quant,GC-RM-8672-BT5011-11_quant,GC-RM-8672-BT5011-12_quant,GC-RM-8672-BT5011-141_quant,GC-RM-8672-BT5011-142_quant,GC-RM-8672-BT5011-143_quant,GC-RM-8672-BT5011-144_quant,GC-RM-8672-BT5011-145_quant,GC-RM-8672-BT5011-146_quant,GC-RM-8672-BT5011-147_quant,GC-RM-8672-BT5011-148_quant,GC-RM-8672-BT5011-149_quant,GC-RM-8672-BT5011-150_quant,GC-RM-8672-BT5011-151_quant,GC-RM-8672-BT5011-152_quant,GC-RM-8672-BT5011-2_quant,GC-RM-8672-BT5011-3_quant,GC-RM-8672-BT5011-4_quant,GC-RM-8672-BT5011-5_quant,GC-RM-8672-BT5011-6_quant,GC-RM-8672-BT5011-7_quant,GC-RM-8672-BT5011-8_quant,GC-RM-8672-BT5011-9_quant
ENSRNOG00000025075,2.849844261,4.337897757,12.71398805,1.056319299,1.144189573,2.108311915,0,13.21142156,6.231453523,14.19256101,4.32271806,51.07627702,3.938885372,4.480849337,12.00032157,8.17727731,3.357676073,5.731453238,0,0,0,7.372857122,0,15.28480413
ENSRNOG00000025076,967.4171754,759.7744506,768.5871234,621.660181,671.3614129,616.8634015,686.0512011,683.9923705,748.2699298,684.4037657,660.6244674,787.8952858,710.7920522,693.4422113,570.6191837,724.4890347,712.0798991,632.7732759,720.7266199,606.601432,706.8652252,804.3024323,665.4334109,702.8873679
ENSRNOG00000025079,104.5904832,72.91791915,71.40386476,64.61238915,103.5976906,119.1450584,119.2821987,77.41328917,70.19699114,91.12534057,68.49179716,58.59083562,91.35248218,74.41945512,43.29171982,85.10730034,81.01397121,94.91245683,138.262536,139.237914,137.7413125,103.4733065,68.27016881,51.79158579
ENSRNOG00000025088,117.4872837,138.5932834,155.8524574,205.1417942,62.0306707,90.54769002,63.33852227,114.7983121,141.3109246,104.3522911,126.904079,74.82824889,121.962821,190.5422091,89.63308292,163.5252742,165.0394527,136.3463947,30.99616463,46.67925513,83.84719269,141.6685275,86.05281983,129.7050807
ENSRNOG00000025094,1.938010742,1.104907293,1.08384214,0,1.162897727,1.073055748,11.69888429,3.366806195,2.847592638,4.506152627,4.430470059,3.164144146,4.717698174,2.046620443,5.650380014,0.924744593,1.17056062,0,4.627440745,0,6.028963153,3.435643656,0,12.03596402
ENSRNOG00000025100,76.70113197,69.84428012,59.5263624,44.26430242,126.3833328,67.90292297,138.3951743,113.1004274,97.5139792,104.3360176,87.18019368,99.49105266,111.2480206,73.68269967,123.5908415,165.3639099,66.045581,120.0895764,83.8127774,105.5192405,96.96732783,134.8293417,60.24624084,109.3177058
ENSRNOG00000025111,0.967401173,3.310692307,0,0,4.650118268,5.360522477,0,4.202600966,2.125925939,1.802116613,0,7.116832918,1.342503968,10.18813234,4.700653289,0.923973183,5.789193603,2.374056845,0,0,5.020890831,0.68472918,8.650258563,4.619643104
ENSRNOG00000025115,187.7090845,191.1567311,150.4391076,178.4457323,128.0604869,137.2968892,108.1201916,197.0835975,213.4509805,172.1916475,229.7522022,194.9674864,153.1387474,129.727593,152.1469743,150.0353359,97.77496197,109.2144979,97.28409256,87.62169688,148.989268,189.3365487,102.7955787,175.2776281
ENSRNOG00000025126,3.884684087,15.52757184,7.57553276,8.639341009,14.05284066,6.470420512,0,21.10849361,15.53492095,9.987673677,19.85775882,15.1335058,15.40604965,7.617512227,16.98643708,22.30863308,1.135593356,13.94998421,12.62037028,8.123136583,8.085608989,12.99948883,7.642483266,10.1920638
ENSRNOG00000025140,53.16643105,39.14632903,41.27246169,52.14300745,50.00254703,55.43015998,40.28665558,41.55288719,41.24912603,69.39058696,29.4438122,55.89017061,61.46929001,35.1491182,49.50305418,40.04477346,35.62879743,50.83092537,54.65670589,69.7651688,54.96666179,40.65024215,100.3256624,66.26088077
ENSRNOG00000025141,29.08976264,12.17386759,16.23135513,26.95594409,19.84054469,23.66286559,53.87182651,42.97937557,31.14549602,34.37967187,35.33234176,35.72237059,40.2568283,44.7872915,32.0374147,33.37308075,21.81257937,35.28469042,26.45393642,14.16470148,34.26264976,19.86034066,21.09663197,30.54588852
ENSRNOG00000025142,5.824643553,9.976994765,3.246051636,5.397381673,5.851284446,10.77785881,18.7634084,12.65923887,6.356511951,17.2389941,4.412665834,21.49072873,10.71821177,6.602963632,6.603195702,6.502886048,5.686528796,1.16439195,2.295110173,0,5.05035227,5.473358595,3.822833211,12.04129664
ENSRNOG00000025143,41.53677799,36.33407687,45.41978347,41.89152046,30.10613593,73.76040085,72.29509656,57.88306407,49.8019372,37.68588784,58.60810777,51.19908032,31.64097357,39.36687764,66.65594193,57.11444164,48.22753539,76.05936214,48.55987704,88.30220022,82.06683699,31.55879115,42.5376748,61.85920829
ENSRNOG00000025145,357.0236691,407.7079585,442.3251561,454.0603259,484.4530017,408.4981891,286.7971512,385.1461231,444.6363929,416.4147474,480.8067116,426.7494785,406.1942373,413.8251816,500.5390299,370.4003539,428.37037,298.0728506,352.0289968,547.885811,400.2192312,404.7185889,412.4254404,412.0961005
ENSRNOG00000025151,1.116294765,3.815794274,1.906133725,1.24129915,7.12013601,1.887513162,0,1.938475862,6.336571421,0,0.973903869,4.870299631,2.37023504,0,2.169900228,0.813320682,0,2.812570118,8.035624893,25.48143664,16.17894483,3.977787415,0,0
ENSRNOG00000025155,712.4298862,604.7875425,542.6494457,393.4421635,368.8195142,529.0234975,391.2231469,462.8317037,516.1062416,400.4043055,475.4047088,484.9596719,569.7635416,465.6393902,469.1058354,473.053408,486.5210452,402.0936494,441.5815007,442.6999932,574.7476681,581.3334728,430.571529,517.2565637
ENSRNOG00000025160,88.54590691,59.17662557,35.64744597,42.8093911,25.30020543,6.378788242,0,32.57764089,61.39701361,39.1986866,39.83305053,51.63534657,43.1753536,52.8185989,24.32288073,35.72539969,33.57496264,24.65175582,32.48893004,17.932848,24.86886695,78.96074044,42.79021466,56.17051654
ENSRNOG00000025164,16.507442,28.83113694,7.575323098,112.2946774,11.70712312,20.48477013,0,23.63728961,49.43856369,1.815359253,29.78822457,6.370080768,6.699107762,21.84051441,9.435547245,34.38404998,15.91258487,45.38115208,4.590110108,34.51227131,25.26078214,30.10598275,26.7567672,16.67623129
ENSRNOG00000025167,134.0129436,143.056103,134.2090835,99.34602253,99.51300764,81.94320391,16.42378642,138.4571549,81.23789655,97.12357389,105.9309094,120.2384286,121.2768273,92.4603189,121.7291069,85.49957743,89.83621123,97.79414067,71.16209023,89.32757806,76.79581319,132.0777668,137.6417599,125.0846369
ENSRNOG00000025174,189.5523882,149.8681817,102.2758524,91.54966995,55.50606287,42.56360571,37.01704164,100.3875348,125.5234825,86.08542677,106.336925,129.7679625,115.8624552,110.2483796,92.0893778,126.5806175,46.47963243,83.77296388,65.34955329,5.81777758,56.86294544,158.1223506,50.60038498,128.7145685
ENSRNOG00000025179,1.899513269,7.539209877,2.155051054,2.112729532,1.120354601,12.49736934,0,0,0,2.600095486,0,1.523951691,1.364276256,2.081078185,1.847650287,3.58711099,9.13836679,4.054594122,1.180885288,0,5.833417713,0,0,5.475015324
ENSRNOG00000025181,139.0051094,163.9843884,150.0769611,152.3716692,133.5010267,121.0456143,173.6168171,128.2458739,135.8272247,146.6351185,135.8167776,104.118837,129.9394137,168.4334739,112.7310629,141.8342842,169.8307857,152.860558,144.0980132,131.6645611,119.3221921,131.8172126,141.3760538,130.0518729
ENSRNOG00000025184,2.912028083,3.325011421,11.90369614,1.07936775,3.509392382,9.697471306,14.07059975,2.531453762,4.239917797,3.62773756,2.206946277,5.569523657,2.680648655,5.0816958,10.37550045,3.714895876,4.557695261,3.500114005,0,0,11.10721203,0.684372785,7.651351507,3.704972587
ENSRNOG00000025185,61.2327165,66.61600708,56.28819998,50.79669667,71.54497109,65.86297702,72.80585127,102.2609306,67.03010895,38.19595633,48.53378284,67.00753666,92.39184043,60.89827945,57.60984757,72.59372181,36.18996039,105.3211385,59.61178005,34.57876379,86.02592587,98.50279916,31.48367262,71.38542872
ENSRNOG00000025189,43.5073679,55.11760455,50.83452524,36.55325211,96.28389339,61.01961757,84.04061436,74.74037492,80.30039526,91.69838024,85.11827113,67.07357663,62.56024642,48.00808454,50.73961438,60.88839956,66.66837014,57.59710838,50.81103059,42.22509205,38.09176864,67.20665639,63.68651212,60.04858957
ENSRNOG00000025198,3.889790536,8.888393451,0,6.488015662,4.69661521,5.403180838,16.44973391,5.919608672,6.34555316,2.731422249,12.13055755,23.95714242,2.676693072,2.535756164,4.724459277,1.862997632,5.635770571,1.153226605,4.582062672,0,12.15640281,3.419295608,0,2.782184951
ENSRNOG00000025209,169.1903655,181.0776255,166.7095373,125.4234747,134.9998708,146.9434098,479.3411073,145.4367818,139.6236268,133.8106777,164.3231237,206.7879796,198.7657157,144.0509355,221.0852139,154.6037989,121.8138086,253.8910004,131.7550484,225.9899228,184.3393275,168.9238946,106.7552684,190.105185
ENSRNOG00000025216,68.23815485,65.61713221,46.45887054,55.57504106,93.97986357,156.9400725,159.9765611,60.86999504,79.48774256,72.78938933,107.4647495,52.24213804,52.73575947,34.45346076,77.54205757,58.47141296,201.6864092,142.5198387,81.47829867,59.56179398,79.34904008,78.38379052,92.81714845,67.16763161
ENSRNOG00000025222,85.41436234,98.62987861,100.6493539,102.5337975,128.6453121,161.5970318,1188.864442,97.02973963,91.89745802,129.6566153,84.98350494,115.3402006,84.46368038,88.95895406,98.09035127,105.855731,146.0260329,117.9920531,171.1396426,245.3780799,209.9843141,78.03421375,112.9133659,93.55045261
ENSRNOG00000025231,10.66521649,25.45111861,17.31318984,22.64080896,21.00340888,11.8295798,30.44593581,21.06587281,25.48600359,22.61343226,20.97941229,17.46080191,25.49820926,13.23415136,18.84378148,26.87955022,35.61083933,27.06946469,25.30715615,6.069304654,27.20380164,31.50407409,22.06015666,21.28818844
ENSRNOG00000025239,10.26936583,8.497107555,13.64865273,20.76291418,13.35300467,5.148792077,20.26765429,12.95821209,9.748724807,18.09786386,15.07580152,11.35582707,11.17415187,17.00006786,6.352537461,17.74378629,20.13350012,20.5416734,12.45059141,11.33360044,8.668056662,27.40163002,10.16688941,12.65971659
ENSRNOG00000025245,30.04380959,18.8009178,14.0660495,9.699104661,4.663316287,19.34422703,2.340864334,20.21294749,10.62522755,17.17034513,15.46119538,26.96143343,23.4941208,34.12077148,22.60330605,10.18852141,26.49223643,29.50859432,5.754997139,32.33973102,8.054198778,15.75523263,14.4001529,16.65562105
ENSRNOG00000025252,58.99666076,59.55425855,51.91903182,54.8484606,42.95176284,29.9909242,21.01827531,67.20971005,58.9552113,43.18382298,45.31668378,49.74768946,82.04386732,43.39417407,65.7951279,55.38410912,38.51396554,59.85741816,47.32479065,32.19510271,58.17559314,66.51046538,57.85511957,50.82192993
ENSRNOG00000025261,20.28931976,22.04260482,2.159117395,0,0,7.49490013,0,9.233765719,13.4481761,0,5.512449332,7.107385401,8.7157328,11.19354457,4.694619606,3.691044749,5.783491876,13.04470505,16.10206718,0,8.022838462,6.838902721,0,19.37782996
ENSRNOG00000025269,131.0574134,91.28926511,67.59438495,63.02934276,1.184192743,6.556845822,54.81078177,55.19497967,46.12343121,18.95043409,50.16838604,60.71601638,80.03836615,62.45903576,71.06360752,64.43394648,27.46387629,34.30116676,25.93533871,8.210273886,6.139696967,79.21033052,31.2217779,63.91830412
ENSRNOG00000025274,329.8902703,388.3473824,380.7565093,353.9220223,315.9299524,364.3343753,172.8702454,337.8385327,453.7210387,336.6710649,465.2752819,348.4259315,332.8036502,354.1871294,343.1642905,321.37158,329.7162685,313.0708139,254.9980141,398.6479136,305.0691517,390.7856568,541.5976178,329.9404839
ENSRNOG00000025278,2.912800605,6.647603208,11.92469876,4.318623615,2.335732159,6.459583046,21.10619578,9.281114577,10.64675036,0.905273941,1.106523967,4.766223721,2.690383141,8.164653984,8.491817297,3.711516051,0,2.366524365,0,0,3.025667053,6.177144124,0,4.635176006
ENSRNOG00000025285,141.426543,145.1954856,81.11552273,94.65086433,81.70367203,79.22006331,78.17061809,110.4693034,118.9136398,69.50523154,70.58460858,104.8990557,120.9470891,92.83846675,98.87408131,118.3392923,104.6847755,98.3546122,83.80431576,120.0362057,65.62106982,190.254429,74.10867771,123.6973851
ENSRNOG00000025286,93.93123526,92.79592008,122.250724,81.83669008,73.32265281,77.27461823,53.78967735,99.28268227,113.4602163,110.9576942,82.85529485,95.79033686,94.04512291,93.28691122,92.22401,89.72237777,85.68122105,66.47029268,111.7728759,104.9170928,87.45978559,91.14172415,102.9012995,103.5783651
ENSRNOG00000025290,4.841518117,2.209443828,0,0,0,0,0,5.048161659,3.543783598,1.804495688,2.208729233,2.375309714,8.057519917,3.057079324,0,1.850071577,2.312211402,0,0,0,0,4.110213779,0,1.849379486
ENSRNOG00000025295,377.3815346,305.7523761,409.2570689,344.2844865,262.8917492,332.8549888,294.9139548,266.043154,320.1584211,289.1610291,303.867724,299.5795338,303.8174121,303.7609483,317.5721076,374.7485004,264.4484377,305.5263498,320.7947589,220.8975982,298.9162063,300.4508724,338.3447334,298.1664213
ENSRNOG00000025296,161.7302023,172.658469,102.4052099,95.77275739,42.68058214,47.80892762,22.41264431,103.9933013,77.99463031,57.23768203,114.2002827,100.4258981,113.6017642,106.1687259,88.34201405,83.3320323,79.64954495,81.54957776,49.77960179,34.0050108,64.71754327,170.9461874,90.46809605,106.8351175
ENSRNOG00000025297,0.967560175,2.20718953,1.081440659,2.151812158,3.486712397,2.144049464,0,2.521777727,3.54700641,1.801593636,4.418508242,4.743412261,2.687416787,1.019848025,7.52238138,5.543336643,2.322702131,8.335945372,1.152766305,6.044194548,5.020142372,4.111394919,3.849875691,10.16618772
ENSRNOG00000025300,0.975765336,1.086431939,5.432456078,0,0,0,34.47021295,0,0,2.739798923,1.106990093,4.8063028,0.671823277,8.656470779,0,0,0,2.319457199,0,0,0,3.432424355,1.914123565,0
ENSRNOG00000025302,0.971088276,5.545008021,0,7.558779596,1.170918183,7.54798816,0,5.90982529,4.236842061,2.723546349,2.206356952,3.98198948,6.69823162,3.554856346,6.605283167,0.929421849,1.135835135,1.162767973,10.32588355,0,5.05290568,1.368333489,0,5.558909735
ENSRNOG00000025310,47.00309965,38.17981122,48.60134421,68.26894578,46.81086939,56.03288348,37.01452177,56.57263844,38.76184458,62.77150151,44.34400853,45.83060302,50.78670757,65.44517321,56.88414436,42.807166,41.81941683,59.54250635,56.00964054,35.59514935,51.40476064,22.01974032,50.02417844,63.40420639
ENSRNOG00000025317,188.4724064,187.5193116,224.0558746,240.9049557,246.0676817,387.3330671,659.6075112,253.4007949,213.9239049,275.2810393,188.6565233,210.3970897,215.0011595,235.6045264,254.8828611,229.7055732,297.1606125,285.5957871,309.7206039,288.5454487,376.1775914,179.9450494,221.5583767,171.4589641
ENSRNOG00000025318,184.4153315,158.4703433,99.56693969,114.4048666,125.1339046,95.87917869,112.5537891,110.5280548,232.5747648,154.1334889,110.3687007,151.1319797,136.7520985,103.702121,98.08930313,189.4225438,85.56815671,121.5059531,109.1175685,36.50163666,109.0281161,149.2241294,93.77775479,140.7877643
ENSRNOG00000025324,42.70524805,37.69891591,16.21074715,16.18878921,31.63090353,34.5073697,0,27.85127553,40.87762474,31.79401213,12.11221427,40.63593643,33.41285104,23.29909805,33.00782712,32.53323701,25.92983854,34.60846289,19.44986628,38.60321326,56.60686962,32.09343093,20.94375744,26.8452729
ENSRNOG00000025327,81.56702117,77.61948365,53.03365945,51.82885099,32.77563744,20.48331585,30.4987202,70.06653577,95.37593027,19.9660618,52.9671228,39.80791434,66.3382513,83.83154265,70.76765005,78.9843399,29.58035713,45.42750347,12.62685126,42.62662936,23.23767751,88.96756472,37.28400127,50.03138253
ENSRNOG00000025338,40.32930771,37.16025088,22.6511736,23.49071835,19.48408018,14.84005595,0,24.99641595,20.70422814,28.40883096,29.84775086,30.40973533,33.71664997,32.30268922,37.33409392,16.43964967,63.89130126,35.95476323,10.44355402,0,7.933259639,38.41809331,39.90693918,27.56973907
ENSRNOG00000025350,17.44720023,23.2341759,10.81453656,19.40087243,12.83650473,19.35608615,0,12.63680067,6.364581536,8.141808451,15.446672,14.28719001,18.10025194,12.71195045,8.477185756,7.414616083,21.76505996,17.60189606,18.38498792,0,16.1206702,12.31794484,16.28317248,20.35449937
ENSRNOG00000025353,72.6528339,50.84104101,31.37582905,85.0970308,59.39983498,68.72769515,133.3584464,54.7127806,71.58795085,39.7226167,54.12442483,48.32585081,69.8401624,75.41335582,41.42078685,60.15839694,116.6808936,75.78294424,56.43520799,111.0551311,74.43854244,71.94199831,39.39973052,63.82671019
ENSRNOG00000025354,6.794538836,13.29898104,3.246768506,5.396685915,4.678320513,24.77948458,11.72492462,8.437689785,7.068731261,8.160772327,9.933005332,5.568510807,3.351637003,5.591490732,4.716026009,8.35747203,12.5465908,4.671945072,12.63391238,20.2805869,5.047990521,6.845000664,0.956827513,6.483830774
ENSRNOG00000025360,2.912895724,1.108789797,1.082192512,0,23.41080366,4.312104426,253.3574255,3.376490836,3.531748563,3.630155843,4.413277793,1.592289407,4.019805765,5.079740685,6.604487564,5.575154487,7.960304643,6.985485538,2.295336168,60.89456427,29.29880913,4.105576443,8.601950943,4.632116686
ENSRNOG00000025365,141.8149373,169.2653435,132.9852664,146.9680366,32.33651872,49.0721238,27.94418737,96.32296699,178.1641662,83.21682981,109.529189,105.2741486,121.9869061,126.4705556,108.7671171,136.9684224,84.20735458,56.03036029,53.27685034,32.0211534,20.96865947,162.0039972,105.6639155,132.8354235
ENSRNOG00000025371,67.276388,120.826994,102.6140017,101.324591,134.3634825,84.08582811,205.6843802,88.82009489,100.6477849,125.0728265,96.93417684,108.790372,87.00659774,84.43006078,85.23705747,98.53083861,104.9570093,77.31141962,147.6118078,58.66463456,146.7002437,67.45587321,114.1554407,95.91779404
ENSRNOG00000025372,442.2090049,258.6704317,299.8402966,311.2456817,218.1252062,274.2214924,152.6466537,252.6755498,234.2724604,251.877118,283.4889203,231.3059144,268.4872138,293.3489727,233.2587768,280.1083472,171.9697235,170.2056935,233.8819636,260.3222734,202.3910742,303.7263231,229.9571279,241.9589146
ENSRNOG00000025383,1679.672529,1676.853301,1852.247022,1728.121404,1730.793599,1651.541617,1456.795822,1480.173912,1707.510976,1630.64199,1727.992619,1747.964596,1239.882154,1480.789155,1835.357352,1543.113622,1691.413216,1289.232795,1854.921604,2466.515449,2118.216551,1500.556301,1368.655151,1698.435933
ENSRNOG00000025385,59.89023804,58.35472952,110.3051884,94.52445642,97.26597761,93.00224455,55.97039733,101.5050834,82.5289245,111.2630974,77.40693479,78.76781587,78.76582783,80.77878788,76.98291885,67.24764903,147.0351689,161.777056,108.6816296,132.4533003,150.1222628,75.4666745,88.94241095,93.25044832
ENSRNOG00000025388,186.2730286,219.1177301,306.9000234,256.3780617,270.3196037,281.0264294,132.1319667,224.6849536,307.7711099,303.3309691,233.6080753,186.1631146,246.1814827,277.8232196,277.4008969,210.9373938,500.6477124,381.3821323,443.5769248,497.7636123,337.1045534,207.2356173,303.9268695,214.8061687
ENSRNOG00000025394,196.4741698,166.7026623,148.3125731,126.5418821,157.4017853,142.6901615,155.1331685,224.1537176,184.6794896,159.402149,145.5562842,185.3443315,194.0280782,170.8715672,184.2899534,193.8160947,114.8316759,143.9676702,125.9740442,187.4289881,217.8810464,188.0452859,124.7853065,162.3164322
ENSRNOG00000025406,3240.85858,1892.636803,1516.685989,1420.084371,576.7511201,358.8887208,1029.522818,1242.57631,1884.85264,701.3730133,1329.853818,1410.061661,1856.64404,1664.59871,1032.026019,1732.23801,630.4392464,825.7856809,421.4390693,305.5922924,331.3832641,2203.204401,1225.938054,1827.222027
ENSRNOG00000025416,76.62132947,60.88904588,45.44944457,52.84625169,24.5211116,20.44402983,14.05735222,42.99172952,55.90226524,25.34561993,48.57717915,40.50524984,55.00581485,46.80956831,39.58475079,49.15212675,17.19429848,9.39390649,42.54221984,6.073758448,9.073461853,63.68271803,39.29622612,54.62103244
